Frame,UnityTime,StopwatchTime,TrialID,Event,Code
131867,2201.079,2200.570758,339,DistractorOff,5
131992,2203.163,2202.654393,339,TargetOn,6
131997,2203.246,2202.737726,339,Choice,7
132091,2204.813,2204.304082,340,TrialOn,1
132155,2205.88,2205.371522,340,SampleOn,2
132184,2206.364,2205.854754,340,SampleOff,3
132219,2206.947,2206.438163,340,DistractorOn,4
132248,2207.43,2206.921319,340,DistractorOff,5
132373,2209.513,2209.004742,340,TargetOn,6
132378,2209.597,2209.088334,340,Choice,7
132472,2211.163,2210.654718,341,TrialOn,1
132536,2212.231,2211.722784,341,SampleOn,2
132565,2212.714,2212.205555,341,SampleOff,3
132600,2213.297,2212.788556,341,DistractorOn,4
132629,2213.781,2213.272712,341,DistractorOff,5
132754,2215.865,2215.355814,341,TargetOn,6
132760,2215.964,2215.455673,341,Choice,7
132854,2217.531,2217.022134,342,TrialOn,1
132918,2218.599,2218.090037,342,SampleOn,2
132947,2219.081,2218.572666,342,SampleOff,3
132982,2219.665,2219.156279,342,DistractorOn,4
133011,2220.148,2219.639263,342,DistractorOff,5
133136,2222.232,2221.72311,342,TargetOn,6
133141,2222.315,2221.806229,342,Choice,7
133236,2223.898,2223.389233,343,TrialOn,1
133300,2224.966,2224.457015,343,SampleOn,2
133329,2225.448,2224.93965,343,SampleOff,3
133364,2226.032,2225.523056,343,DistractorOn,4
133393,2226.515,2226.006507,343,DistractorOff,5
133518,2228.599,2228.09057,343,TargetOn,6
133524,2228.699,2228.190372,343,Choice,7
133618,2230.265,2229.756497,344,TrialOn,1
133682,2231.333,2230.824024,344,SampleOn,2
133711,2231.816,2231.307106,344,SampleOff,3
133746,2232.4,2231.890984,344,DistractorOn,4
133775,2232.883,2232.373833,344,DistractorOff,5
133900,2234.966,2234.457407,344,TargetOn,6
133905,2235.049,2234.540497,344,Choice,7
133999,2236.616,2236.107279,345,TrialOn,1
134063,2237.683,2237.174592,345,SampleOn,2
134092,2238.167,2237.658056,345,SampleOff,3
134127,2238.75,2238.241191,345,DistractorOn,4
134156,2239.234,2238.725019,345,DistractorOff,5
134281,2241.317,2240.808462,345,TargetOn,6
134287,2241.417,2240.908222,345,Choice,7
134381,2242.983,2242.474606,346,TrialOn,1
134445,2244.051,2243.541845,346,SampleOn,2
134474,2244.534,2244.025096,346,SampleOff,3
134509,2245.117,2244.608402,346,DistractorOn,4
134538,2245.601,2245.091839,346,DistractorOff,5
134663,2247.685,2247.176135,346,TargetOn,6
134669,2247.784,2247.275669,346,Choice,7
134763,2249.351,2248.841997,347,TrialOn,1
134827,2250.418,2249.909396,347,SampleOn,2
134856,2250.901,2250.392354,347,SampleOff,3
134891,2251.484,2250.975836,347,DistractorOn,4
134920,2251.968,2251.45944,347,DistractorOff,5
135045,2254.052,2253.542858,347,TargetOn,6
135051,2254.152,2253.643043,347,Choice,7
135145,2255.718,2255.209239,348,TrialOn,1
135210,2256.802,2256.293345,348,SampleOn,2
135240,2257.302,2256.793318,348,SampleOff,3
135276,2257.902,2257.393046,348,DistractorOn,4
135305,2258.385,2257.876369,348,DistractorOff,5
135430,2260.469,2259.960204,348,TargetOn,6
135436,2260.569,2260.060007,348,Choice,7
135530,2262.135,2261.62638,349,TrialOn,1
135594,2263.203,2262.69446,349,SampleOn,2
135623,2263.686,2263.176923,349,SampleOff,3
135658,2264.269,2263.760431,349,DistractorOn,4
135687,2264.753,2264.244195,349,DistractorOff,5
135812,2266.837,2266.328044,349,TargetOn,6
135817,2266.919,2266.41084,349,Choice,7
135911,2268.486,2267.97704,350,TrialOn,1
135975,2269.553,2269.044192,350,SampleOn,2
136004,2270.036,2269.527585,350,SampleOff,3
136039,2270.62,2270.111046,350,DistractorOn,4
136068,2271.103,2270.594461,350,DistractorOff,5
136193,2273.187,2272.677955,350,TargetOn,6
136199,2273.287,2272.777865,350,Choice,7
136294,2274.87,2274.361,351,TrialOn,1
136358,2275.937,2275.428494,351,SampleOn,2
136387,2276.42,2275.911707,351,SampleOff,3
136422,2277.004,2276.495042,351,DistractorOn,4
136451,2277.487,2276.978222,351,DistractorOff,5
136576,2279.571,2279.062186,351,TargetOn,6
136581,2279.654,2279.145431,351,Choice,7
136675,2281.221,2280.712018,352,TrialOn,1
136739,2282.288,2281.779034,352,SampleOn,2
136768,2282.771,2282.262671,352,SampleOff,3
136803,2283.354,2282.845779,352,DistractorOn,4
136833,2283.854,2283.345592,352,DistractorOff,5
136958,2285.938,2285.429616,352,TargetOn,6
136964,2286.038,2285.529606,352,Choice,7
137058,2287.604,2287.09592,353,TrialOn,1
137122,2288.672,2288.162955,353,SampleOn,2
137151,2289.155,2288.646179,353,SampleOff,3
137186,2289.738,2289.229529,353,DistractorOn,4
137215,2290.222,2289.712968,353,DistractorOff,5
137340,2292.305,2291.796675,353,TargetOn,6
137345,2292.388,2291.879603,353,Choice,7
137441,2293.988,2293.479621,354,TrialOn,1
137505,2295.055,2294.546881,354,SampleOn,2
137534,2295.539,2295.030238,354,SampleOff,3
137569,2296.123,2295.614169,354,DistractorOn,4
137598,2296.606,2296.097215,354,DistractorOff,5
137723,2298.689,2298.180586,354,TargetOn,6
137728,2298.772,2298.263902,354,Choice,7
137822,2300.339,2299.830381,355,TrialOn,1
137886,2301.406,2300.897568,355,SampleOn,2
137915,2301.891,2301.382031,355,SampleOff,3
137951,2302.49,2301.980838,355,DistractorOn,4
137981,2302.99,2302.480814,355,DistractorOff,5
138106,2305.073,2304.564948,355,TargetOn,6
138112,2305.174,2304.665009,355,Choice,7
138206,2306.74,2306.230927,356,TrialOn,1
138270,2307.807,2307.297896,356,SampleOn,2
138299,2308.29,2307.781549,356,SampleOff,3
138334,2308.874,2308.365018,356,DistractorOn,4
138363,2309.357,2308.848172,356,DistractorOff,5
138488,2311.441,2310.932037,356,TargetOn,6
138493,2311.524,2311.015021,356,Choice,7
138587,2313.09,2312.581776,357,TrialOn,1
138652,2314.174,2313.665468,357,SampleOn,2
138681,2314.657,2314.14882,357,SampleOff,3
138716,2315.241,2314.732402,357,DistractorOn,4
138745,2315.724,2315.215471,357,DistractorOff,5
138870,2317.808,2317.299171,357,TargetOn,6
138876,2317.907,2317.398892,357,Choice,7
138970,2319.475,2318.966186,358,TrialOn,1
139034,2320.542,2320.033082,358,SampleOn,2
139063,2321.025,2320.51643,358,SampleOff,3
139098,2321.609,2321.100275,358,DistractorOn,4
139127,2322.092,2321.582861,358,DistractorOff,5
139252,2324.175,2323.666715,358,TargetOn,6
139257,2324.258,2323.749677,358,Choice,7
139351,2325.825,2325.316204,359,TrialOn,1
139415,2326.893,2326.384283,359,SampleOn,2
139444,2327.375,2326.86674,359,SampleOff,3
139479,2327.959,2327.450515,359,DistractorOn,4
139508,2328.442,2327.933587,359,DistractorOff,5
139633,2330.526,2330.017442,359,TargetOn,6
139639,2330.626,2330.117165,359,Choice,7
139733,2332.193,2331.68403,360,TrialOn,1
139797,2333.259,2332.750624,360,SampleOn,2
139826,2333.743,2333.234095,360,SampleOff,3
139862,2334.343,2333.834502,360,DistractorOn,4
139892,2334.843,2334.334403,360,DistractorOff,5
140017,2336.927,2336.417836,360,TargetOn,6
140023,2337.026,2336.517757,360,Choice,7
140117,2338.593,2338.084178,361,TrialOn,1
140181,2339.66,2339.151375,361,SampleOn,2
140210,2340.143,2339.634763,361,SampleOff,3
140245,2340.727,2340.218347,361,DistractorOn,4
140274,2341.21,2340.701494,361,DistractorOff,5
140399,2343.294,2342.78544,361,TargetOn,6
140404,2343.378,2342.868971,361,Choice,7
140498,2344.944,2344.435011,362,TrialOn,1
140562,2346.011,2345.502055,362,SampleOn,2
140591,2346.494,2345.98544,362,SampleOff,3
140627,2347.094,2346.585737,362,DistractorOn,4
140656,2347.578,2347.069344,362,DistractorOff,5
140781,2349.662,2349.153468,362,TargetOn,6
140787,2349.761,2349.252761,362,Choice,7
140881,2351.327,2350.818779,363,TrialOn,1
140945,2352.395,2351.886029,363,SampleOn,2
140974,2352.878,2352.369403,363,SampleOff,3
141009,2353.462,2352.953101,363,DistractorOn,4
141038,2353.945,2353.436381,363,DistractorOff,5
141163,2356.029,2355.519812,363,TargetOn,6
141168,2356.112,2355.603197,363,Choice,7
141262,2357.678,2357.169495,364,TrialOn,1
141327,2358.762,2358.253364,364,SampleOn,2
141357,2359.262,2358.753349,364,SampleOff,3
141393,2359.863,2359.354001,364,DistractorOn,4
141422,2360.345,2359.836881,364,DistractorOff,5
141547,2362.429,2361.920479,364,TargetOn,6
141553,2362.529,2362.020548,364,Choice,7
141647,2364.095,2363.586848,365,TrialOn,1
141711,2365.163,2364.654167,365,SampleOn,2
141740,2365.646,2365.1375,365,SampleOff,3
141775,2366.229,2365.720476,365,DistractorOn,4
141804,2366.713,2366.204078,365,DistractorOff,5
141929,2368.797,2368.288622,365,TargetOn,6
141935,2368.896,2368.387807,365,Choice,7
142029,2370.463,2369.954253,366,TrialOn,1
142093,2371.53,2371.021341,366,SampleOn,2
142122,2372.013,2371.504786,366,SampleOff,3
142157,2372.597,2372.087947,366,DistractorOn,4
142186,2373.08,2372.571513,366,DistractorOff,5
142311,2375.164,2374.655285,366,TargetOn,6
142316,2375.247,2374.738303,366,Choice,7
142410,2376.813,2376.304694,367,TrialOn,1
142474,2377.881,2377.372256,367,SampleOn,2
142503,2378.364,2377.855571,367,SampleOff,3
142538,2378.948,2378.438814,367,DistractorOn,4
142567,2379.431,2378.922063,367,DistractorOff,5
142692,2381.515,2381.005905,367,TargetOn,6
142698,2381.614,2381.105699,367,Choice,7
142792,2383.181,2382.672196,368,TrialOn,1
142856,2384.248,2383.738994,368,SampleOn,2
142885,2384.731,2384.22252,368,SampleOff,3
142920,2385.315,2384.806407,368,DistractorOn,4
142949,2385.798,2385.289616,368,DistractorOff,5
143074,2387.882,2387.373023,368,TargetOn,6
143080,2387.981,2387.472839,368,Choice,7
143174,2389.548,2389.03933,369,TrialOn,1
143238,2390.615,2390.106895,369,SampleOn,2
143267,2391.099,2390.590097,369,SampleOff,3
143302,2391.682,2391.173449,369,DistractorOn,4
143332,2392.182,2391.673402,369,DistractorOff,5
143457,2394.266,2393.757493,369,TargetOn,6
143463,2394.366,2393.857594,369,Choice,7
143557,2395.933,2395.423929,370,TrialOn,1
143621,2397.0,2396.491398,370,SampleOn,2
143650,2397.482,2396.973865,370,SampleOff,3
143685,2398.066,2397.557741,370,DistractorOn,4
143715,2398.566,2398.057263,370,DistractorOff,5
143840,2400.65,2400.140977,370,TargetOn,6
143846,2400.75,2400.240749,370,Choice,7
143940,2402.316,2401.807391,371,TrialOn,1
144004,2403.383,2402.874484,371,SampleOn,2
144034,2403.883,2403.374459,371,SampleOff,3
144069,2404.467,2403.957818,371,DistractorOn,4
144098,2404.95,2404.441283,371,DistractorOff,5
144223,2407.034,2406.525098,371,TargetOn,6
144228,2407.117,2406.608369,371,Choice,7
144322,2408.683,2408.174707,372,TrialOn,1
144386,2409.751,2409.242309,372,SampleOn,2
144415,2410.234,2409.72565,372,SampleOff,3
144450,2410.817,2410.3084,372,DistractorOn,4
144479,2411.301,2410.791902,372,DistractorOff,5
144604,2413.385,2412.876708,372,TargetOn,6
144609,2413.468,2412.958861,372,Choice,7
144703,2415.035,2414.52614,373,TrialOn,1
144767,2416.101,2415.592717,373,SampleOn,2
144796,2416.584,2416.0759,373,SampleOff,3
144831,2417.168,2416.659158,373,DistractorOn,4
144860,2417.651,2417.142639,373,DistractorOff,5
144985,2419.735,2419.226752,373,TargetOn,6
144991,2419.836,2419.326948,373,Choice,7
145085,2421.401,2420.892555,374,TrialOn,1
145149,2422.469,2421.959802,374,SampleOn,2
145178,2422.952,2422.443383,374,SampleOff,3
145213,2423.535,2423.02642,374,DistractorOn,4
145242,2424.019,2423.509865,374,DistractorOff,5
145367,2426.103,2425.594552,374,TargetOn,6
145372,2426.185,2425.676631,374,Choice,7
145466,2427.752,2427.243289,375,TrialOn,1
145530,2428.819,2428.310607,375,SampleOn,2
145559,2429.302,2428.793838,375,SampleOff,3
145594,2429.886,2429.377339,375,DistractorOn,4
145624,2430.386,2429.877346,375,DistractorOff,5
145749,2432.47,2431.961169,375,TargetOn,6
145755,2432.57,2432.0609,375,Choice,7
145849,2434.136,2433.627155,376,TrialOn,1
145914,2435.22,2434.710966,376,SampleOn,2
145943,2435.703,2435.194691,376,SampleOff,3
145978,2436.287,2435.778028,376,DistractorOn,4
146008,2436.786,2436.277839,376,DistractorOff,5
146133,2438.871,2438.361834,376,TargetOn,6
146138,2438.954,2438.445334,376,Choice,7
146232,2440.52,2440.011426,377,TrialOn,1
146296,2441.587,2441.07832,377,SampleOn,2
146325,2442.071,2441.561919,377,SampleOff,3
146360,2442.654,2442.145112,377,DistractorOn,4
146389,2443.137,2442.628494,377,DistractorOff,5
146514,2445.221,2444.712389,377,TargetOn,6
146520,2445.321,2444.812492,377,Choice,7
146615,2446.904,2446.395289,378,TrialOn,1
146679,2447.971,2447.462631,378,SampleOn,2
146708,2448.455,2447.945822,378,SampleOff,3
146743,2449.038,2448.529159,378,DistractorOn,4
146772,2449.521,2449.012613,378,DistractorOff,5
146898,2451.621,2451.112521,378,TargetOn,6
146903,2451.705,2451.196058,378,Choice,7
146997,2453.271,2452.762435,379,TrialOn,1
147061,2454.339,2453.829854,379,SampleOn,2
147090,2454.822,2454.313595,379,SampleOff,3
147125,2455.406,2454.897552,379,DistractorOn,4
147154,2455.888,2455.379594,379,DistractorOff,5
147279,2457.972,2457.463477,379,TargetOn,6
147284,2458.056,2457.546985,379,Choice,7
147378,2459.622,2459.113081,380,TrialOn,1
147442,2460.689,2460.18018,380,SampleOn,2
147471,2461.172,2460.663536,380,SampleOff,3
147506,2461.756,2461.24771,380,DistractorOn,4
147535,2462.239,2461.730418,380,DistractorOff,5
147660,2464.323,2463.813992,380,TargetOn,6
147666,2464.423,2463.913966,380,Choice,7
147762,2466.023,2465.513993,381,TrialOn,1
147826,2467.09,2466.580833,381,SampleOn,2
147856,2467.59,2467.080874,381,SampleOff,3
147892,2468.189,2467.680836,381,DistractorOn,4
147921,2468.673,2468.164328,381,DistractorOff,5
148046,2470.758,2470.249027,381,TargetOn,6
148051,2470.84,2470.331221,381,Choice,7
148145,2472.406,2471.897692,382,TrialOn,1
148209,2473.474,2472.96534,382,SampleOn,2
148238,2473.957,2473.448512,382,SampleOff,3
148273,2474.541,2474.03202,382,DistractorOn,4
148302,2475.024,2474.515075,382,DistractorOff,5
148427,2477.107,2476.598681,382,TargetOn,6
148433,2477.207,2476.698728,382,Choice,7
148527,2478.774,2478.265067,383,TrialOn,1
148591,2479.841,2479.332652,383,SampleOn,2
148621,2480.341,2479.832477,383,SampleOff,3
148656,2480.925,2480.416275,383,DistractorOn,4
148685,2481.408,2480.899122,383,DistractorOff,5
148810,2483.491,2482.982758,383,TargetOn,6
148815,2483.575,2483.066254,383,Choice,7
148909,2485.141,2484.632436,384,TrialOn,1
148973,2486.208,2485.699525,384,SampleOn,2
149002,2486.692,2486.183083,384,SampleOff,3
149037,2487.275,2486.766667,384,DistractorOn,4
149066,2487.759,2487.249945,384,DistractorOff,5
149191,2489.842,2489.333224,384,TargetOn,6
149197,2489.942,2489.433199,384,Choice,7
149291,2491.508,2490.999752,385,TrialOn,1
149355,2492.576,2492.067005,385,SampleOn,2
149385,2493.076,2492.567031,385,SampleOff,3
149420,2493.659,2493.150549,385,DistractorOn,4
149449,2494.143,2493.634135,385,DistractorOff,5
149574,2496.226,2495.71745,385,TargetOn,6
149579,2496.309,2495.8003,385,Choice,7
149673,2497.875,2497.366932,386,TrialOn,1
149737,2498.943,2498.434189,386,SampleOn,2
149766,2499.426,2498.917533,386,SampleOff,3
149801,2500.009,2499.500681,386,DistractorOn,4
149831,2500.51,2500.000938,386,DistractorOff,5
149956,2502.594,2502.085589,386,TargetOn,6
149962,2502.693,2502.184696,386,Choice,7
150056,2504.26,2503.75091,387,TrialOn,1
150120,2505.327,2504.818289,387,SampleOn,2
150149,2505.811,2505.302356,387,SampleOff,3
150184,2506.394,2505.885706,387,DistractorOn,4
150213,2506.877,2506.368527,387,DistractorOff,5
150338,2508.961,2508.452478,387,TargetOn,6
150343,2509.044,2508.535529,387,Choice,7
150437,2510.61,2510.101575,388,TrialOn,1
150501,2511.677,2511.16889,388,SampleOn,2
150530,2512.161,2511.652133,388,SampleOff,3
150565,2512.745,2512.235877,388,DistractorOn,4
150594,2513.228,2512.719111,388,DistractorOff,5
150719,2515.311,2514.802667,388,TargetOn,6
150725,2515.411,2514.90242,388,Choice,7
150819,2516.978,2516.468863,389,TrialOn,1
150883,2518.045,2517.536549,389,SampleOn,2
150913,2518.546,2518.037018,389,SampleOff,3
150948,2519.128,2518.619381,389,DistractorOn,4
150977,2519.612,2519.103034,389,DistractorOff,5
151102,2521.695,2521.186712,389,TargetOn,6
151107,2521.779,2521.270012,389,Choice,7
151201,2523.345,2522.836174,390,TrialOn,1
151265,2524.412,2523.903308,390,SampleOn,2
151295,2524.912,2524.403741,390,SampleOff,3
151330,2525.496,2524.987137,390,DistractorOn,4
151359,2525.979,2525.470506,390,DistractorOff,5
151484,2528.063,2527.553915,390,TargetOn,6
151490,2528.162,2527.653726,390,Choice,7
151584,2529.729,2529.220319,391,TrialOn,1
151648,2530.797,2530.287876,391,SampleOn,2
151677,2531.28,2530.770978,391,SampleOff,3
151712,2531.863,2531.354191,391,DistractorOn,4
151741,2532.346,2531.837488,391,DistractorOff,5
151866,2534.43,2533.921109,391,TargetOn,6
151871,2534.513,2534.004802,391,Choice,7
151965,2536.08,2535.570998,392,TrialOn,1
152029,2537.147,2536.63798,392,SampleOn,2
152058,2537.63,2537.121131,392,SampleOff,3
152093,2538.214,2537.705064,392,DistractorOn,4
152122,2538.697,2538.18838,392,DistractorOff,5
152247,2540.781,2540.272569,392,TargetOn,6
152253,2540.881,2540.371898,392,Choice,7
152347,2542.447,2541.93816,393,TrialOn,1
152411,2543.514,2543.005428,393,SampleOn,2
152441,2544.014,2543.505431,393,SampleOff,3
152476,2544.597,2544.08878,393,DistractorOn,4
152505,2545.081,2544.572089,393,DistractorOff,5
152630,2547.165,2546.656333,393,TargetOn,6
152636,2547.265,2546.756013,393,Choice,7
152730,2548.831,2548.322223,394,TrialOn,1
152794,2549.898,2549.389273,394,SampleOn,2
152823,2550.382,2549.8729,394,SampleOff,3
152858,2550.965,2550.456606,394,DistractorOn,4
152887,2551.448,2550.939412,394,DistractorOff,5
153012,2553.532,2553.023606,394,TargetOn,6
153018,2553.632,2553.123163,394,Choice,7
153112,2555.198,2554.689444,395,TrialOn,1
153176,2556.265,2555.75675,395,SampleOn,2
153205,2556.749,2556.239941,395,SampleOff,3
153240,2557.332,2556.823522,395,DistractorOn,4
153269,2557.815,2557.306812,395,DistractorOff,5
153394,2559.899,2559.390568,395,TargetOn,6
153400,2560.0,2559.491125,395,Choice,7
153495,2561.582,2561.073515,396,TrialOn,1
153559,2562.649,2562.140385,396,SampleOn,2
153588,2563.133,2562.624006,396,SampleOff,3
153623,2563.716,2563.207341,396,DistractorOn,4
153652,2564.199,2563.690832,396,DistractorOff,5
153777,2566.283,2565.774442,396,TargetOn,6
153782,2566.366,2565.85756,396,Choice,7
153876,2567.933,2567.424256,397,TrialOn,1
153940,2569.0,2568.491298,397,SampleOn,2
153969,2569.484,2568.974881,397,SampleOff,3
154004,2570.066,2569.557816,397,DistractorOn,4
154033,2570.551,2570.04236,397,DistractorOff,5
154158,2572.634,2572.125013,397,TargetOn,6
154164,2572.734,2572.225026,397,Choice,7
154258,2574.3,2573.791374,398,TrialOn,1
154322,2575.367,2574.858402,398,SampleOn,2
154351,2575.851,2575.34194,398,SampleOff,3
154386,2576.434,2575.925593,398,DistractorOn,4
154415,2576.917,2576.408707,398,DistractorOff,5
154540,2579.001,2578.492398,398,TargetOn,6
154546,2579.101,2578.592386,398,Choice,7
154640,2580.667,2580.158779,399,TrialOn,1
154704,2581.735,2581.226699,399,SampleOn,2
154733,2582.218,2581.709377,399,SampleOff,3
154768,2582.802,2582.292751,399,DistractorOn,4
154797,2583.285,2582.776017,399,DistractorOff,5
154922,2585.368,2584.8596,399,TargetOn,6
154927,2585.452,2584.943186,399,Choice,7
155021,2587.018,2586.509461,400,TrialOn,1
155085,2588.085,2587.576661,400,SampleOn,2
155114,2588.569,2588.060309,400,SampleOff,3
155150,2589.169,2588.659989,400,DistractorOn,4
155179,2589.652,2589.143285,400,DistractorOff,5
155304,2591.736,2591.227096,400,TargetOn,6
155310,2591.836,2591.327051,400,Choice,7
155404,2593.402,2592.893316,401,TrialOn,1
155468,2594.47,2593.961409,401,SampleOn,2
155497,2594.953,2594.444195,401,SampleOff,3
155532,2595.536,2595.027485,401,DistractorOn,4
155561,2596.019,2595.510548,401,DistractorOff,5
155686,2598.103,2597.594567,401,TargetOn,6
155692,2598.203,2597.694273,401,Choice,7
155786,2599.77,2599.260777,402,TrialOn,1
155850,2600.837,2600.327989,402,SampleOn,2
155879,2601.32,2600.811387,402,SampleOff,3
155914,2601.904,2601.395202,402,DistractorOn,4
155943,2602.387,2601.878014,402,DistractorOff,5
156068,2604.471,2603.962097,402,TargetOn,6
156074,2604.57,2604.061416,402,Choice,7
156168,2606.136,2605.627892,403,TrialOn,1
156232,2607.205,2606.69592,403,SampleOn,2
156261,2607.688,2607.178974,403,SampleOff,3
156296,2608.271,2607.761902,403,DistractorOn,4
156325,2608.754,2608.245224,403,DistractorOff,5
156450,2610.838,2610.329074,403,TargetOn,6
156456,2610.938,2610.429087,403,Choice,7
156550,2612.504,2611.995361,404,TrialOn,1
156614,2613.571,2613.062435,404,SampleOn,2
156644,2614.071,2613.562536,404,SampleOff,3
156679,2614.655,2614.146314,404,DistractorOn,4
156708,2615.138,2614.629467,404,DistractorOff,5
156833,2617.222,2616.713442,404,TargetOn,6
156838,2617.305,2616.79632,404,Choice,7
156932,2618.871,2618.362648,405,TrialOn,1
156996,2619.938,2619.429924,405,SampleOn,2
157025,2620.422,2619.912946,405,SampleOff,3
157060,2621.006,2620.497061,405,DistractorOn,4
157090,2621.505,2620.996476,405,DistractorOff,5
157215,2623.589,2623.080143,405,TargetOn,6
157221,2623.689,2623.180359,405,Choice,7
157315,2625.255,2624.746761,406,TrialOn,1
157379,2626.323,2625.813897,406,SampleOn,2
157408,2626.806,2626.297368,406,SampleOff,3
157443,2627.389,2626.880506,406,DistractorOn,4
157472,2627.873,2627.364501,406,DistractorOff,5
157597,2629.956,2629.44745,406,TargetOn,6
157602,2630.04,2629.530983,406,Choice,7
157697,2631.623,2631.113874,407,TrialOn,1
157762,2632.706,2632.197712,407,SampleOn,2
157792,2633.207,2632.697872,407,SampleOff,3
157828,2633.807,2633.298369,407,DistractorOn,4
157858,2634.306,2633.797773,407,DistractorOff,5
157983,2636.39,2635.881762,407,TargetOn,6
157989,2636.49,2635.981477,407,Choice,7
158083,2638.057,2637.547903,408,TrialOn,1
158147,2639.124,2638.615532,408,SampleOn,2
158176,2639.607,2639.098467,408,SampleOff,3
158212,2640.207,2639.698401,408,DistractorOn,4
158241,2640.691,2640.182038,408,DistractorOff,5
158366,2642.774,2642.265665,408,TargetOn,6
158371,2642.858,2642.348933,408,Choice,7
158465,2644.424,2643.915289,409,TrialOn,1
158529,2645.491,2644.98251,409,SampleOn,2
158558,2645.974,2645.465779,409,SampleOff,3
158593,2646.558,2646.049125,409,DistractorOn,4
158622,2647.041,2646.532556,409,DistractorOff,5
158748,2649.142,2648.632933,409,TargetOn,6
158753,2649.225,2648.716292,409,Choice,7
158847,2650.791,2650.282661,410,TrialOn,1
158911,2651.859,2651.350057,410,SampleOn,2
158940,2652.342,2651.833153,410,SampleOff,3
158975,2652.925,2652.416704,410,DistractorOn,4
159004,2653.409,2652.900413,410,DistractorOff,5
159129,2655.492,2654.983763,410,TargetOn,6
159134,2655.575,2655.066841,410,Choice,7
159228,2657.142,2656.633067,411,TrialOn,1
159292,2658.209,2657.700425,411,SampleOn,2
159321,2658.693,2658.18401,411,SampleOff,3
159356,2659.276,2658.767141,411,DistractorOn,4
159386,2659.776,2659.267187,411,DistractorOff,5
159511,2661.86,2661.350921,411,TargetOn,6
159517,2661.959,2661.450669,411,Choice,7
159611,2663.526,2663.017193,412,TrialOn,1
159675,2664.593,2664.084643,412,SampleOn,2
159704,2665.076,2664.567605,412,SampleOff,3
159739,2665.66,2665.15119,412,DistractorOn,4
159768,2666.143,2665.634414,412,DistractorOff,5
159893,2668.227,2667.718374,412,TargetOn,6
159899,2668.326,2667.817828,412,Choice,7
159993,2669.893,2669.384501,413,TrialOn,1
160057,2670.961,2670.451953,413,SampleOn,2
160086,2671.444,2670.934966,413,SampleOff,3
160121,2672.027,2671.518066,413,DistractorOn,4
160150,2672.51,2672.001607,413,DistractorOff,5
160275,2674.594,2674.085327,413,TargetOn,6
160281,2674.694,2674.18515,413,Choice,7
160375,2676.261,2675.752139,414,TrialOn,1
160440,2677.344,2676.835908,414,SampleOn,2
160469,2677.827,2677.318783,414,SampleOff,3
160504,2678.411,2677.902569,414,DistractorOn,4
160534,2678.911,2678.402573,414,DistractorOff,5
160659,2680.996,2680.486966,414,TargetOn,6
160665,2681.095,2680.586475,414,Choice,7
160759,2682.661,2682.152472,415,TrialOn,1
160823,2683.728,2683.219358,415,SampleOn,2
160852,2684.212,2683.703057,415,SampleOff,3
160887,2684.796,2684.286954,415,DistractorOn,4
160917,2685.295,2684.786807,415,DistractorOff,5
161042,2687.379,2686.870204,415,TargetOn,6
161048,2687.479,2686.969869,415,Choice,7
161142,2689.045,2688.536508,416,TrialOn,1
161206,2690.113,2689.60384,416,SampleOn,2
161236,2690.613,2690.103899,416,SampleOff,3
161271,2691.196,2690.686921,416,DistractorOn,4
161301,2691.696,2691.187035,416,DistractorOff,5
161427,2693.796,2693.28757,416,TargetOn,6
161432,2693.879,2693.37075,416,Choice,7
161526,2695.446,2694.937053,417,TrialOn,1
161590,2696.513,2696.004464,417,SampleOn,2
161619,2696.996,2696.487666,417,SampleOff,3
161654,2697.58,2697.07171,417,DistractorOn,4
161683,2698.063,2697.554433,417,DistractorOff,5
161808,2700.147,2699.638336,417,TargetOn,6
161813,2700.231,2699.722011,417,Choice,7
161907,2701.797,2701.288154,418,TrialOn,1
161971,2702.864,2702.354867,418,SampleOn,2
162000,2703.347,2702.838267,418,SampleOff,3
162035,2703.93,2703.421567,418,DistractorOn,4
162065,2704.43,2703.921669,418,DistractorOff,5
162190,2706.514,2706.005501,418,TargetOn,6
162196,2706.614,2706.105307,418,Choice,7
162290,2708.18,2707.671713,419,TrialOn,1
162354,2709.248,2708.738922,419,SampleOn,2
162383,2709.731,2709.222058,419,SampleOff,3
162418,2710.314,2709.805529,419,DistractorOn,4
162447,2710.798,2710.288948,419,DistractorOff,5
162572,2712.881,2712.372714,419,TargetOn,6
162577,2712.965,2712.456038,419,Choice,7
162671,2714.531,2714.022335,420,TrialOn,1
162735,2715.599,2715.089859,420,SampleOn,2
162764,2716.082,2715.573027,420,SampleOff,3
162799,2716.665,2716.156277,420,DistractorOn,4
162828,2717.148,2716.639431,420,DistractorOff,5
162953,2719.232,2718.723402,420,TargetOn,6
162958,2719.315,2718.806645,420,Choice,7
163052,2720.882,2720.372905,421,TrialOn,1
163116,2721.948,2721.439831,421,SampleOn,2
163145,2722.432,2721.923444,421,SampleOff,3
163180,2723.016,2722.507609,421,DistractorOn,4
163209,2723.499,2722.99041,421,DistractorOff,5
163334,2725.583,2725.073951,421,TargetOn,6
163340,2725.682,2725.173676,421,Choice,7
163434,2727.249,2726.740221,422,TrialOn,1
163498,2728.316,2727.80783,422,SampleOn,2
163528,2728.816,2728.307766,422,SampleOff,3
163564,2729.416,2728.907621,422,DistractorOn,4
163594,2729.916,2729.407665,422,DistractorOff,5
